,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmpOverall,Age,Complain,Customer_Days,Income,Kidhome,MntFishProducts,MntFruits,MntGoldProds,MntMeatProducts,MntRegularProds,MntSweetProducts,MntTotal,MntWines,NumCatalogPurchases,NumDealsPurchases,NumStorePurchases,NumWebPurchases,NumWebVisitsMonth,Recency,Response,Teenhome,Z_CostContact,Z_Revenue,education_2n Cycle,education_Basic,education_Graduation,education_Master,education_PhD,marital_Divorced,marital_Married,marital_Single,marital_Together,marital_Widow,Marital,Education,ChildrenTotal
691,0,0,0,0,0,0,55,0,2775,55250.0,0,32,58,66,83,771,0,837,664,5,4,10,7,5,49,0,1,3,11,0,0,0,1,0,0,0,1,0,0,Single,Master,1
692,0,0,0,0,0,0,45,0,2653,33249.0,1,19,10,42,21,28,14,70,6,1,2,3,2,6,11,0,0,3,11,0,0,1,0,0,0,0,1,0,0,Single,Graduation,1
693,0,0,0,0,0,0,67,0,2570,58398.0,0,21,5,49,201,498,21,547,299,4,3,8,5,4,44,0,0,3,11,0,0,1,0,0,0,0,0,1,0,Together,Graduation,0
694,0,0,0,0,0,0,38,0,2485,50272.0,1,43,13,4,66,225,8,229,99,1,3,5,4,7,75,0,0,3,11,0,0,1,0,0,0,0,0,1,0,Together,Graduation,1
695,0,0,0,0,0,0,45,0,2728,76618.0,0,121,40,147,294,1217,160,1364,749,2,1,5,3,1,64,0,0,3,11,0,0,0,0,1,0,1,0,0,0,Married,PhD,0
696,0,0,0,0,1,1,60,0,2803,87305.0,0,63,25,80,501,992,138,1072,345,3,1,8,5,2,19,1,0,3,11,1,0,0,0,0,1,0,0,0,0,Divorced,2n Cycle,0
697,0,0,0,0,0,0,42,0,2662,25851.0,1,7,4,5,18,38,5,43,9,0,2,3,2,7,45,0,0,3,11,0,0,1,0,0,0,0,0,1,0,Together,Graduation,1
698,0,0,0,0,0,0,50,0,2614,58710.0,0,0,81,174,368,837,122,1011,440,5,6,9,11,6,77,0,1,3,11,0,0,1,0,0,1,0,0,0,0,Divorced,Graduation,1
699,0,0,0,0,0,0,62,0,2251,45160.0,1,3,2,3,5,15,0,18,8,0,1,2,1,7,9,0,1,3,11,0,0,1,0,0,0,0,1,0,0,Single,Graduation,2
700,0,0,0,0,0,0,55,0,2716,74806.0,0,0,9,9,249,947,28,956,670,4,2,5,5,4,1,0,1,3,11,0,0,0,1,0,0,1,0,0,0,Married,Master,1
701,0,0,0,0,0,0,66,0,2582,59111.0,0,28,0,155,134,559,28,714,524,1,1,8,11,7,90,0,0,3,11,0,0,1,0,0,0,1,0,0,0,Married,Graduation,0
702,0,0,0,0,0,0,36,0,2196,18988.0,1,2,0,1,6,14,1,15,6,0,2,3,1,7,43,0,0,3,11,0,0,0,0,1,0,1,0,0,0,Married,PhD,1
703,0,0,0,0,0,0,55,0,2660,72190.0,0,172,166,249,597,1449,166,1698,597,6,1,4,5,3,79,0,0,3,11,0,0,1,0,0,0,1,0,0,0,Married,Graduation,0
704,0,0,1,0,0,1,44,0,2856,7500.0,1,13,0,32,12,7,7,39,7,1,5,2,4,9,19,1,0,3,11,0,0,1,0,0,0,1,0,0,0,Married,Graduation,1
705,0,0,0,0,0,0,54,0,2180,44794.0,0,0,0,4,7,57,0,61,54,0,1,3,2,6,99,0,1,3,11,0,0,1,0,0,0,1,0,0,0,Married,Graduation,1
706,1,0,0,0,0,1,65,0,2377,80395.0,0,80,25,48,706,1284,76,1332,445,5,1,12,6,2,62,0,0,3,11,0,0,1,0,0,0,1,0,0,0,Married,Graduation,0
707,0,0,0,0,0,0,44,0,2314,75012.0,0,164,142,151,218,725,58,876,294,8,1,11,3,1,41,0,0,3,11,0,0,0,1,0,1,0,0,0,0,Divorced,Master,0
708,0,0,0,0,0,0,55,0,2420,56962.0,2,10,3,26,77,359,3,385,292,3,7,5,6,7,60,0,1,3,11,0,0,0,1,0,0,1,0,0,0,Married,Master,3
709,0,0,0,0,1,1,29,0,2599,89891.0,0,59,22,183,132,470,28,653,412,6,1,8,11,4,17,0,0,3,11,0,0,1,0,0,0,0,0,1,0,Together,Graduation,0
710,0,0,0,0,0,0,71,0,2434,35946.0,1,0,0,0,3,11,0,11,8,0,1,3,0,5,24,0,1,3,11,0,0,0,0,1,1,0,0,0,0,Divorced,PhD,2
711,0,0,0,0,0,0,67,0,2850,53593.0,1,6,4,43,78,394,0,437,349,2,8,6,7,8,60,0,1,3,11,0,0,0,0,1,0,0,0,1,0,Together,PhD,2
712,0,0,0,0,0,0,42,0,2541,66373.0,1,12,9,109,124,388,24,497,328,2,7,10,4,3,57,0,1,3,11,0,0,1,0,0,0,1,0,0,0,Married,Graduation,2
713,0,0,0,0,0,0,72,0,2415,45072.0,1,7,2,30,99,224,2,254,144,1,5,4,6,8,74,0,2,3,11,0,0,0,0,1,1,0,0,0,0,Divorced,PhD,3
714,1,0,0,1,1,3,47,0,2422,89694.0,1,37,28,42,211,1388,28,1430,1126,3,3,4,4,5,22,0,1,3,11,0,0,1,0,0,1,0,0,0,0,Divorced,Graduation,2
715,1,0,0,1,1,3,71,0,2220,72025.0,0,43,0,0,617,1677,50,1677,967,8,1,13,4,2,46,1,0,3,11,0,0,1,0,0,0,1,0,0,0,Married,Graduation,0
716,0,0,0,0,0,0,47,0,2616,67432.0,0,177,79,170,341,995,136,1165,432,5,2,4,8,4,69,0,1,3,11,0,0,1,0,0,0,1,0,0,0,Married,Graduation,1
717,0,0,0,0,0,0,68,0,2185,70545.0,0,55,39,21,63,292,18,313,138,1,1,7,4,2,29,0,1,3,11,0,0,0,1,0,0,0,0,1,0,Together,Master,1
718,0,0,0,0,0,0,31,0,2627,17487.0,1,7,0,6,1,6,4,12,0,0,1,2,1,7,37,0,0,3,11,0,1,0,0,0,0,1,0,0,0,Married,Basic,1
719,0,0,0,0,0,0,51,0,2848,62882.0,0,78,133,97,497,1144,24,1241,509,5,2,6,7,4,26,0,1,3,11,0,0,1,0,0,0,0,0,1,0,Together,Graduation,1
720,0,0,0,0,0,0,67,0,2622,64108.0,0,13,10,21,86,1057,21,1078,948,9,4,11,6,5,8,0,1,3,11,0,0,0,0,1,0,0,1,0,0,Single,PhD,1
721,0,0,0,0,0,0,64,0,2639,34941.0,1,4,2,24,25,49,3,73,39,0,2,3,3,8,26,0,1,3,11,0,0,0,1,0,0,0,0,1,0,Together,Master,2
722,0,0,0,0,0,0,70,0,2338,48767.0,1,3,1,10,21,43,0,53,28,1,3,3,2,5,79,0,2,3,11,0,0,0,0,1,0,0,1,0,0,Single,PhD,3
723,0,0,0,0,0,0,42,0,2491,38702.0,1,13,11,40,24,29,8,69,13,0,2,4,3,6,71,0,0,3,11,1,0,0,0,0,0,0,0,1,0,Together,2n Cycle,1
724,1,0,0,0,0,1,56,0,2314,82224.0,0,138,26,40,360,822,31,862,307,9,1,5,6,3,83,0,0,3,11,0,0,1,0,0,0,1,0,0,0,Married,Graduation,0
725,0,0,0,0,1,1,68,0,2572,83844.0,0,75,31,191,345,1192,31,1383,901,4,1,11,4,1,57,0,0,3,11,0,0,1,0,0,0,0,0,1,0,Together,Graduation,0
726,0,0,0,0,0,0,45,0,2361,17003.0,1,4,5,7,12,24,8,31,2,0,3,4,2,5,37,0,0,3,11,1,0,0,0,0,0,1,0,0,0,Married,2n Cycle,1
727,0,0,0,0,0,0,25,0,2271,71163.0,0,138,17,44,372,872,106,916,283,8,1,12,3,1,30,0,0,3,11,0,0,1,0,0,0,0,1,0,0,Single,Graduation,0
728,0,0,1,0,0,1,50,0,2446,33697.0,1,0,3,11,7,6,3,17,4,0,1,2,1,7,34,0,0,3,11,0,0,1,0,0,0,0,1,0,0,Single,Graduation,1
729,0,0,1,0,0,1,66,0,2310,63564.0,0,15,80,65,252,1085,34,1150,769,10,1,7,10,6,0,1,0,3,11,1,0,0,0,0,0,1,0,0,0,Married,2n Cycle,0
730,0,0,0,0,0,0,48,0,2339,83443.0,0,55,42,84,742,1329,56,1413,518,10,1,5,6,2,89,0,0,3,11,0,0,0,0,1,0,0,0,1,0,Together,PhD,0
731,0,0,0,0,0,0,62,0,2428,51518.0,0,17,8,4,66,441,4,445,350,2,2,10,3,3,92,0,1,3,11,0,0,0,0,1,0,0,0,1,0,Together,PhD,1
732,0,0,0,0,0,0,45,0,2345,58330.0,0,104,53,151,213,762,98,913,445,4,1,13,6,4,87,0,1,3,11,0,0,1,0,0,0,0,0,0,1,Widow,Graduation,1
733,1,0,0,1,1,3,51,0,2645,80952.0,0,41,178,44,689,1669,27,1713,778,5,1,11,8,8,20,1,0,3,11,0,0,1,0,0,0,1,0,0,0,Married,Graduation,0
734,0,0,0,0,0,0,41,0,2217,75507.0,0,104,93,80,374,1280,80,1360,709,6,1,6,8,3,56,0,0,3,11,0,0,1,0,0,0,0,0,1,0,Together,Graduation,0
735,0,0,0,0,0,0,42,0,2664,63855.0,0,93,35,89,314,828,116,917,359,3,1,13,7,4,28,0,0,3,11,1,0,0,0,0,0,0,0,1,0,Together,2n Cycle,0
736,0,0,0,0,0,0,48,0,2846,62220.0,0,16,12,12,375,1202,12,1214,799,6,5,5,7,6,55,1,1,3,11,0,0,0,0,1,0,0,0,1,0,Together,PhD,1
737,0,0,0,0,0,0,56,0,2442,58512.0,0,13,10,152,101,867,0,1019,895,4,5,8,3,8,25,0,1,3,11,0,0,1,0,0,0,1,0,0,0,Married,Graduation,1
738,0,0,0,0,0,0,41,0,2630,40662.0,1,0,2,23,23,46,4,69,40,1,2,3,2,4,0,0,0,3,11,0,0,0,1,0,0,1,0,0,0,Married,Master,1
739,0,0,0,0,0,0,61,0,2243,38829.0,0,0,0,16,7,67,0,83,76,2,1,2,3,5,86,0,1,3,11,0,0,0,0,1,0,1,0,0,0,Married,PhD,1
740,0,0,0,0,0,0,39,0,2428,35523.0,1,12,5,11,22,44,5,55,11,0,2,3,3,7,8,0,0,3,11,1,0,0,0,0,0,1,0,0,0,Married,2n Cycle,1
741,0,0,0,0,0,0,53,0,2225,79146.0,1,21,16,16,223,532,43,548,245,1,2,8,8,6,33,0,1,3,11,0,0,1,0,0,0,0,1,0,0,Single,Graduation,2
742,0,0,0,0,0,0,32,0,2403,78285.0,0,175,107,40,391,1347,67,1387,647,4,1,10,6,3,13,0,0,3,11,0,0,0,1,0,0,1,0,0,0,Married,Master,0
743,0,0,1,0,0,1,42,0,2574,31626.0,1,2,1,34,9,18,1,52,39,1,1,2,2,7,12,1,0,3,11,0,0,0,0,1,0,0,1,0,0,Single,PhD,1
744,0,0,0,0,0,0,68,0,2197,75127.0,0,46,35,227,305,379,17,606,203,11,1,5,2,1,92,0,0,3,11,0,0,1,0,0,0,0,1,0,0,Single,Graduation,0
745,0,0,0,0,0,0,65,0,2587,48726.0,0,4,3,59,38,124,0,183,138,2,3,4,3,6,90,0,1,3,11,0,0,1,0,0,0,1,0,0,0,Married,Graduation,1
746,0,0,0,0,0,0,43,0,2815,74985.0,0,247,51,86,898,1697,0,1783,587,6,1,7,3,2,8,0,0,3,11,0,0,1,0,0,0,1,0,0,0,Married,Graduation,0
747,0,0,0,0,0,0,33,0,2821,67430.0,0,127,97,121,291,1122,133,1243,595,5,1,12,11,6,6,0,0,3,11,0,0,1,0,0,0,0,0,1,0,Together,Graduation,0
748,0,0,0,0,0,0,55,0,2460,46891.0,0,29,12,61,23,61,15,122,43,1,1,4,2,4,91,0,1,3,11,1,0,0,0,0,0,1,0,0,0,Married,2n Cycle,1
749,0,0,0,0,0,0,64,0,2558,62058.0,0,10,7,58,74,334,0,392,301,1,4,7,6,6,52,0,1,3,11,0,0,0,1,0,0,1,0,0,0,Married,Master,1
750,0,0,0,0,0,0,41,0,2520,72063.0,0,76,32,90,348,578,32,668,180,2,2,12,5,2,3,0,1,3,11,0,0,1,0,0,0,1,0,0,0,Married,Graduation,1
751,0,0,0,0,0,0,69,0,2358,78939.0,0,150,115,205,243,1097,0,1302,794,5,1,6,8,3,57,0,0,3,11,0,0,0,0,1,0,1,0,0,0,Married,PhD,0
752,0,0,0,0,0,0,55,0,2590,42720.0,1,28,5,112,91,430,26,542,392,3,8,7,7,8,9,1,1,3,11,0,0,1,0,0,0,0,1,0,0,Single,Graduation,2
753,0,0,0,0,0,0,48,0,2601,33622.0,1,3,1,12,22,57,4,69,39,0,3,4,2,7,22,0,1,3,11,0,0,1,0,0,0,1,0,0,0,Married,Graduation,2
754,0,0,0,0,0,0,63,0,2727,6835.0,0,2,2,12,12,113,2,125,107,0,0,1,0,20,76,0,1,3,11,0,0,0,0,1,0,0,0,1,0,Together,PhD,1
755,0,0,0,0,0,0,67,0,2639,41452.0,1,0,0,0,3,16,0,16,13,0,1,2,1,7,86,0,1,3,11,0,0,1,0,0,0,0,0,1,0,Together,Graduation,2
756,0,0,0,0,0,0,55,0,2462,40760.0,0,0,0,6,17,81,0,87,70,1,2,3,2,6,64,0,1,3,11,0,0,0,0,1,0,0,1,0,0,Single,PhD,1
757,0,0,0,0,0,0,62,0,2313,74250.0,0,75,11,0,392,1158,0,1158,680,11,1,4,2,1,90,0,0,3,11,0,0,0,0,1,0,0,0,1,0,Together,PhD,0
758,0,0,0,0,0,0,65,0,2352,51124.0,1,0,1,4,11,35,1,39,26,0,2,3,1,3,79,0,1,3,11,0,0,0,1,0,0,0,1,0,0,Single,Master,2
759,0,0,0,0,0,0,49,0,2449,72258.0,0,227,0,134,522,1257,120,1391,522,9,2,5,6,2,28,0,1,3,11,0,0,1,0,0,0,0,1,0,0,Single,Graduation,1
760,0,0,0,0,0,0,46,0,2244,71466.0,0,78,12,0,546,1230,182,1230,412,4,1,10,4,1,86,0,0,3,11,0,0,0,0,1,0,0,1,0,0,Single,PhD,0
761,0,0,0,0,0,0,44,0,2235,36283.0,1,8,5,5,5,19,0,24,6,0,2,3,1,4,42,0,1,3,11,0,0,1,0,0,0,0,0,1,0,Together,Graduation,2
762,0,0,0,0,0,0,50,0,2208,20587.0,1,4,3,9,6,7,1,16,2,1,1,2,1,7,39,0,0,3,11,0,0,1,0,0,0,0,1,0,0,Single,Graduation,1
763,0,0,0,0,0,0,48,0,2261,30467.0,1,2,3,5,8,14,5,19,1,0,1,2,1,7,8,0,0,3,11,0,0,1,0,0,0,1,0,0,0,Married,Graduation,1
764,0,0,0,0,0,0,48,0,2535,31590.0,1,6,2,3,15,32,6,35,6,0,1,3,1,8,40,0,0,3,11,0,0,1,0,0,0,0,0,1,0,Together,Graduation,1
765,0,0,0,0,0,0,34,0,2767,20425.0,1,3,12,17,5,23,16,40,4,0,2,3,2,7,5,0,0,3,11,0,1,0,0,0,0,1,0,0,0,Married,Basic,1
766,0,0,0,0,0,0,60,0,2293,17144.0,1,0,2,6,19,35,2,41,18,0,5,4,3,7,96,0,1,3,11,0,0,0,1,0,0,0,0,1,0,Together,Master,2
767,0,0,1,0,0,1,52,0,2702,42564.0,0,39,48,198,186,417,18,615,324,8,6,4,6,7,28,1,1,3,11,0,0,0,0,1,1,0,0,0,0,Divorced,PhD,1
768,0,0,1,0,0,1,42,0,2190,43783.0,1,25,9,139,125,351,4,490,327,1,6,8,7,7,22,0,0,3,11,0,0,0,1,0,0,1,0,0,0,Married,Master,1
769,0,0,0,0,0,0,44,0,2818,40780.0,0,13,27,34,71,309,3,343,229,1,4,5,7,9,30,0,1,3,11,0,0,1,0,0,1,0,0,0,0,Divorced,Graduation,1
770,0,0,0,0,0,0,75,0,2689,62847.0,0,80,168,61,706,1490,76,1551,521,6,1,4,3,2,45,0,0,3,11,0,0,0,1,0,0,0,0,1,0,Together,Master,0
771,1,0,0,1,1,3,63,0,2758,82017.0,0,30,23,23,446,683,23,706,184,4,1,7,5,2,58,1,0,3,11,0,0,0,0,1,0,1,0,0,0,Married,PhD,0
772,0,0,1,0,0,1,70,0,2504,16813.0,0,12,8,13,11,24,2,37,4,0,1,3,2,7,49,0,0,3,11,0,0,1,0,0,0,0,1,0,0,Single,Graduation,0
773,0,0,0,0,0,0,42,0,2402,51267.0,1,7,2,12,64,246,2,258,183,3,4,5,3,4,37,0,1,3,11,0,0,1,0,0,0,1,0,0,0,Married,Graduation,2
774,0,0,0,0,0,0,59,0,2609,46524.0,0,26,19,52,35,73,14,125,31,1,2,5,1,3,70,0,1,3,11,0,0,1,0,0,0,0,1,0,0,Single,Graduation,1
775,0,0,0,1,0,1,58,0,2684,45183.0,0,12,3,12,60,291,9,303,219,1,1,7,4,7,33,0,0,3,11,0,0,0,1,0,0,0,1,0,0,Single,Master,0
776,0,0,0,0,0,0,66,0,2160,70421.0,0,75,28,35,136,697,14,732,479,3,3,7,10,6,98,0,1,3,11,0,0,0,0,1,0,1,0,0,0,Married,PhD,1
777,0,0,0,0,0,0,55,0,2773,60161.0,0,46,44,177,212,717,8,894,584,4,3,8,11,8,17,0,1,3,11,1,0,0,0,0,1,0,0,0,0,Divorced,2n Cycle,1
778,0,0,0,0,0,0,47,0,2643,73926.0,0,159,91,15,597,1550,91,1565,627,5,1,12,6,3,54,0,0,3,11,0,0,1,0,0,0,0,0,1,0,Together,Graduation,0
779,0,0,0,0,0,0,52,0,2356,19329.0,1,12,1,5,16,50,2,55,24,0,3,3,4,8,39,0,0,3,11,0,0,1,0,0,0,1,0,0,0,Married,Graduation,1
780,0,0,0,0,0,0,50,0,2357,61872.0,0,36,5,16,159,541,27,557,330,4,4,9,4,4,81,0,1,3,11,0,0,0,1,0,0,1,0,0,0,Married,Master,1
781,0,0,0,0,0,0,64,0,2619,46984.0,1,2,1,8,10,25,1,33,19,0,1,3,1,5,71,0,1,3,11,0,0,1,0,0,0,0,0,0,1,Widow,Graduation,2
782,0,0,0,0,0,0,69,0,2685,34838.0,1,29,23,47,29,76,14,123,28,1,3,4,2,6,62,0,1,3,11,0,0,1,0,0,0,1,0,0,0,Married,Graduation,2
783,0,0,0,0,0,0,76,0,2395,82716.0,0,15,148,22,228,1123,148,1145,606,8,1,13,6,2,8,0,0,3,11,0,0,0,0,1,0,0,1,0,0,Single,PhD,0
784,1,1,0,1,0,3,62,0,2608,48192.0,0,153,43,29,204,1468,58,1497,1039,8,3,12,2,8,76,1,0,3,11,0,0,1,0,0,0,1,0,0,0,Married,Graduation,0
785,0,0,0,0,0,0,44,0,2396,49681.0,0,0,0,21,26,416,0,437,411,1,6,7,7,7,66,0,2,3,11,0,0,0,1,0,0,1,0,0,0,Married,Master,2
786,0,0,0,0,0,0,49,0,2257,56850.0,0,2,1,0,19,63,7,63,34,1,1,3,1,2,83,0,1,3,11,0,0,0,1,0,0,1,0,0,0,Married,Master,1
787,0,0,0,0,0,0,63,0,2410,55267.0,0,32,28,45,136,315,3,360,161,4,4,6,3,3,28,0,1,3,11,0,0,1,0,0,0,1,0,0,0,Married,Graduation,1
788,0,0,0,1,0,1,48,0,2623,59666.0,1,23,53,133,178,761,17,894,623,2,7,8,3,8,87,0,1,3,11,0,0,1,0,0,0,1,0,0,0,Married,Graduation,2
789,0,0,0,0,0,0,48,0,2608,72504.0,0,123,26,94,470,1290,161,1384,604,9,2,6,5,2,43,0,1,3,11,0,0,1,0,0,0,0,1,0,0,Single,Graduation,1
790,0,0,0,0,0,0,39,0,2415,26872.0,0,3,10,32,8,8,16,40,3,1,1,2,1,6,0,0,0,3,11,0,0,1,0,0,0,1,0,0,0,Married,Graduation,0
791,0,0,0,0,0,0,48,0,2594,21359.0,1,6,2,10,17,28,1,38,12,0,2,3,2,8,1,1,0,3,11,0,0,1,0,0,0,0,1,0,0,Single,Graduation,1
792,0,0,0,0,0,0,45,0,2188,73170.0,0,50,174,32,256,662,30,694,184,4,1,6,5,2,1,0,0,3,11,0,0,1,0,0,0,0,1,0,0,Single,Graduation,0
793,0,0,0,0,0,0,65,0,2669,52750.0,0,90,0,69,239,722,69,791,393,7,6,9,5,4,72,0,1,3,11,0,0,0,1,0,0,1,0,0,0,Married,Master,1
794,0,0,0,0,0,0,34,0,2377,91820.0,0,76,73,30,747,1437,161,1467,410,5,0,12,5,1,72,0,0,3,11,0,0,0,0,1,0,0,0,1,0,Together,PhD,0
795,0,0,0,0,0,0,50,0,2207,65968.0,0,19,9,4,83,487,4,491,376,4,2,7,5,3,12,0,1,3,11,0,0,0,0,1,0,0,0,1,0,Together,PhD,1
796,0,0,0,0,0,0,44,0,2268,30772.0,1,2,2,4,4,12,1,16,7,0,1,2,1,6,89,0,1,3,11,0,0,1,0,0,0,1,0,0,0,Married,Graduation,2
797,0,0,0,0,0,0,66,0,2741,22507.0,0,51,0,68,226,434,157,502,68,2,3,4,10,9,67,0,0,3,11,0,0,1,0,0,0,0,1,0,0,Single,Graduation,0
798,0,0,0,0,0,0,48,0,2251,65685.0,0,0,14,57,49,655,7,712,642,2,1,9,9,5,54,0,1,3,11,0,0,1,0,0,0,1,0,0,0,Married,Graduation,1
799,0,0,0,0,0,0,42,0,2460,25804.0,1,13,7,12,9,31,6,43,8,0,2,3,2,8,34,0,0,3,11,1,0,0,0,0,0,1,0,0,0,Married,2n Cycle,1
800,1,0,0,0,1,2,40,0,2579,76412.0,0,23,53,17,804,1774,71,1791,840,4,1,8,5,3,15,1,0,3,11,0,0,0,0,1,0,0,1,0,0,Single,PhD,0
801,0,0,0,0,0,0,48,0,2484,22063.0,1,3,10,11,13,33,11,44,7,0,2,3,2,7,43,0,0,3,11,0,0,1,0,0,0,1,0,0,0,Married,Graduation,1
802,0,1,0,0,0,1,59,0,2173,57091.0,0,7,5,37,64,503,0,540,464,3,1,7,7,5,0,1,0,3,11,0,0,1,0,0,0,0,1,0,0,Single,Graduation,0
803,0,0,0,0,0,0,57,0,2596,22419.0,0,19,3,42,47,78,21,120,30,2,1,2,3,8,74,0,0,3,11,0,0,1,0,0,0,1,0,0,0,Married,Graduation,0
804,1,1,0,1,1,4,61,0,2562,87771.0,0,50,38,33,287,1891,57,1924,1492,10,1,4,5,6,61,1,1,3,11,0,0,1,0,0,0,0,0,1,0,Together,Graduation,1
805,0,0,0,0,0,0,61,0,2598,78353.0,0,39,122,34,476,1508,153,1542,752,2,1,11,10,8,51,0,1,3,11,1,0,0,0,0,1,0,0,0,0,Divorced,2n Cycle,1
806,0,0,0,1,1,2,66,0,2577,93404.0,1,20,15,15,287,1586,0,1601,1279,4,3,7,3,5,97,0,2,3,11,0,0,1,0,0,0,1,0,0,0,Married,Graduation,3
807,0,0,0,0,0,0,58,0,2692,37859.0,1,2,1,2,8,32,1,34,22,0,2,3,1,8,75,0,2,3,11,0,0,1,0,0,1,0,0,0,0,Divorced,Graduation,3
808,0,0,0,0,0,0,62,0,2573,80995.0,0,73,28,56,409,1370,56,1426,860,9,1,4,8,4,83,0,1,3,11,0,0,0,0,1,0,0,0,0,1,Widow,PhD,1
809,0,0,0,0,0,0,36,0,2279,16529.0,1,13,0,1,5,20,0,21,3,0,1,3,1,6,23,0,0,3,11,0,0,1,0,0,0,0,0,1,0,Together,Graduation,1
810,0,0,0,0,0,0,44,0,2378,55412.0,1,11,5,8,28,47,1,55,10,0,1,3,2,5,65,0,1,3,11,0,0,0,0,1,1,0,0,0,0,Divorced,PhD,2
811,0,0,0,0,0,0,28,0,2816,48789.0,0,7,16,145,156,390,5,535,351,4,1,7,6,6,94,0,0,3,11,0,0,1,0,0,0,0,1,0,0,Single,Graduation,0
812,0,0,0,0,0,0,53,0,2579,56575.0,0,0,5,10,90,522,16,532,421,3,3,7,7,5,42,0,2,3,11,0,0,0,0,1,0,0,0,1,0,Together,PhD,2
813,0,0,0,0,0,0,40,0,2429,25130.0,1,0,5,18,7,14,18,32,2,0,2,3,2,7,10,0,0,3,11,1,0,0,0,0,0,0,0,1,0,Together,2n Cycle,1
814,0,0,0,0,0,0,53,0,2659,35441.0,1,2,1,1,9,37,1,38,25,0,2,3,1,8,94,0,1,3,11,0,0,1,0,0,0,1,0,0,0,Married,Graduation,2
815,0,0,0,0,0,0,64,0,2616,71391.0,0,46,123,141,274,761,123,902,336,5,5,12,6,3,50,0,1,3,11,0,0,1,0,0,0,1,0,0,0,Married,Graduation,1
816,0,0,0,0,0,0,48,0,2589,49494.0,1,0,9,82,97,221,6,303,191,1,2,5,6,7,46,0,0,3,11,0,0,0,1,0,0,0,1,0,0,Single,Master,1
817,0,0,0,0,0,0,40,0,2803,81702.0,0,28,50,187,774,1259,31,1446,563,7,1,12,7,3,98,0,0,3,11,0,0,1,0,0,1,0,0,0,0,Divorced,Graduation,0
818,0,0,0,0,0,0,40,0,2521,45889.0,0,0,0,8,6,30,1,38,31,0,1,3,1,6,42,0,1,3,11,1,0,0,0,0,0,0,1,0,0,Single,2n Cycle,1
819,0,0,1,0,0,1,43,0,2259,56628.0,0,7,5,171,82,419,17,590,479,6,2,5,7,5,30,0,1,3,11,0,0,1,0,0,0,0,1,0,0,Single,Graduation,1
820,0,0,0,0,0,0,70,0,2487,34026.0,1,12,6,17,15,42,8,59,18,1,3,3,2,5,11,0,1,3,11,0,0,1,0,0,0,0,0,1,0,Together,Graduation,2
821,0,0,0,0,0,0,46,0,2736,40049.0,0,10,65,28,52,234,44,262,91,2,3,6,3,5,61,0,1,3,11,0,0,1,0,0,0,1,0,0,0,Married,Graduation,1
822,0,0,0,0,0,0,32,0,2207,34176.0,1,19,7,20,24,49,14,69,5,0,4,4,3,6,12,0,0,3,11,0,0,1,0,0,0,0,1,0,0,Single,Graduation,1
823,0,0,0,0,0,0,39,0,2755,19419.0,1,16,14,7,28,56,3,63,2,0,4,3,4,9,76,0,0,3,11,0,0,1,0,0,0,1,0,0,0,Married,Graduation,1
824,0,0,0,0,0,0,60,0,2496,82504.0,0,134,50,54,431,958,35,1012,362,6,1,7,3,1,2,0,0,3,11,1,0,0,0,0,0,1,0,0,0,Married,2n Cycle,0
825,0,1,1,0,1,3,50,0,2326,81205.0,0,97,74,130,929,1749,55,1879,724,6,1,7,5,2,43,1,0,3,11,0,0,1,0,0,0,0,0,1,0,Together,Graduation,0
826,0,0,0,0,0,0,29,0,2797,61618.0,0,0,91,205,399,935,45,1140,605,6,2,8,3,3,27,0,0,3,11,1,0,0,0,0,0,0,1,0,0,Single,2n Cycle,0
827,0,0,0,0,0,0,64,0,2711,55284.0,0,0,7,63,140,638,7,701,547,5,3,8,7,5,60,0,1,3,11,0,0,0,1,0,0,0,1,0,0,Single,Master,1
828,0,0,0,0,0,0,57,0,2408,49980.0,0,13,1,14,54,167,9,181,104,1,2,5,3,5,79,0,1,3,11,0,0,1,0,0,0,0,1,0,0,Single,Graduation,1
829,0,0,0,0,0,0,40,0,2574,15072.0,2,0,2,18,15,17,10,35,8,1,4,3,3,5,96,0,0,3,11,0,0,1,0,0,0,1,0,0,0,Married,Graduation,2
830,0,0,0,0,0,0,46,0,2540,49166.0,0,7,2,110,25,148,0,258,224,3,2,3,5,6,17,0,1,3,11,0,0,1,0,0,0,0,1,0,0,Single,Graduation,1
831,0,0,0,0,0,0,66,0,2328,65324.0,0,21,0,5,102,534,32,539,384,2,3,9,6,4,0,0,1,3,11,0,0,0,0,1,0,1,0,0,0,Married,PhD,1
832,1,0,1,0,0,2,63,0,2759,82347.0,0,202,54,63,845,1727,133,1790,556,7,1,10,7,3,38,0,0,3,11,1,0,0,0,0,0,1,0,0,0,Married,2n Cycle,0
833,0,0,1,0,0,1,54,0,2193,30843.0,1,0,0,9,2,17,0,26,24,1,2,2,1,5,43,0,1,3,11,0,0,0,0,1,0,0,0,1,0,Together,PhD,2
834,1,0,0,1,0,2,46,0,2263,46374.0,0,0,0,17,21,412,0,429,408,1,3,7,7,8,1,1,1,3,11,0,0,0,0,1,0,1,0,0,0,Married,PhD,1
